"","Date","Dt.num","day.of.year","mtime","year","month","day","hour","Temp"
"230",2015-12-02,2015.91780821918,336,"12.20","2015",12,2,20,27.9615
"231",2015-12-02,2015.91780821918,336,"12.21","2015",12,2,21,28.6555
"232",2015-12-02,2015.91780821918,336,"12.22","2015",12,2,22,29.402
"233",2015-12-02,2015.91780821918,336,"12.23","2015",12,2,23,29.552
"234",2015-12-02,2015.91780821918,336,"12.3","2015",12,2,3,27.814
"235",2015-12-02,2015.91780821918,336,"12.4","2015",12,2,4,26.884
"236",2015-12-02,2015.91780821918,336,"12.5","2015",12,2,5,27.421
"237",2015-12-02,2015.91780821918,336,"12.6","2015",12,2,6,28.4065
"238",2015-12-02,2015.91780821918,336,"12.7","2015",12,2,7,28.3075
"239",2015-12-02,2015.91780821918,336,"12.8","2015",12,2,8,28.4065
"240",2015-12-02,2015.91780821918,336,"12.9","2015",12,2,9,28.7045
"241",2015-12-03,2015.92054794521,337,"12.0","2015",12,3,0,29.502
"242",2015-12-03,2015.92054794521,337,"12.1","2015",12,3,1,29.702
"243",2015-12-03,2015.92054794521,337,"12.10","2015",12,3,10,29.252
"244",2015-12-03,2015.92054794521,337,"12.11","2015",12,3,11,29.202
"245",2015-12-03,2015.92054794521,337,"12.12","2015",12,3,12,29.402
"246",2015-12-03,2015.92054794521,337,"12.13","2015",12,3,13,29.602
"247",2015-12-03,2015.92054794521,337,"12.14","2015",12,3,14,29.502
"248",2015-12-03,2015.92054794521,337,"12.15","2015",12,3,15,29.502
"249",2015-12-03,2015.92054794521,337,"12.16","2015",12,3,16,28.9545
"250",2015-12-03,2015.92054794521,337,"12.17","2015",12,3,17,27.1275
"251",2015-12-03,2015.92054794521,337,"12.18","2015",12,3,18,27.567
"252",2015-12-03,2015.92054794521,337,"12.19","2015",12,3,19,26.84
"253",2015-12-03,2015.92054794521,337,"12.2","2015",12,3,2,29.153
"254",2015-12-03,2015.92054794521,337,"12.20","2015",12,3,20,27.912
"255",2015-12-03,2015.92054794521,337,"12.21","2015",12,3,21,28.9035
"256",2015-12-03,2015.92054794521,337,"12.22","2015",12,3,22,29.003
"257",2015-12-03,2015.92054794521,337,"12.23","2015",12,3,23,29.903
"258",2015-12-03,2015.92054794521,337,"12.3","2015",12,3,3,28.5055
"259",2015-12-03,2015.92054794521,337,"12.4","2015",12,3,4,27.4685
"260",2015-12-03,2015.92054794521,337,"12.5","2015",12,3,5,26.639
"261",2015-12-03,2015.92054794521,337,"12.6","2015",12,3,6,28.0105
"262",2015-12-03,2015.92054794521,337,"12.7","2015",12,3,7,28.6545
"263",2015-12-03,2015.92054794521,337,"12.8","2015",12,3,8,28.555
"264",2015-12-03,2015.92054794521,337,"12.9","2015",12,3,9,28.8035
"265",2015-12-04,2015.92328767123,338,"12.0","2015",12,4,0,29.352
"266",2015-12-04,2015.92328767123,338,"12.1","2015",12,4,1,29.202
"267",2015-12-04,2015.92328767123,338,"12.10","2015",12,4,10,30.3055
"268",2015-12-04,2015.92328767123,338,"12.11","2015",12,4,11,30.5075
"269",2015-12-04,2015.92328767123,338,"12.12","2015",12,4,12,30.5075
"270",2015-12-04,2015.92328767123,338,"12.13","2015",12,4,13,30.356
"271",2015-12-04,2015.92328767123,338,"12.14","2015",12,4,14,30.6085
"272",2015-12-04,2015.92328767123,338,"12.15","2015",12,4,15,30.0545
"273",2015-12-04,2015.92328767123,338,"12.16","2015",12,4,16,29.0525
"274",2015-12-04,2015.92328767123,338,"12.17","2015",12,4,17,29.2525
"275",2015-12-04,2015.92328767123,338,"12.18","2015",12,4,18,28.854
"276",2015-12-04,2015.92328767123,338,"12.19","2015",12,4,19,27.2235
"277",2015-12-04,2015.92328767123,338,"12.2","2015",12,4,2,29.602
"278",2015-12-04,2015.92328767123,338,"12.20","2015",12,4,20,28.854
"279",2015-12-04,2015.92328767123,338,"12.21","2015",12,4,21,28.8545
"280",2015-12-04,2015.92328767123,338,"12.22","2015",12,4,22,29.6525
"281",2015-12-04,2015.92328767123,338,"12.23","2015",12,4,23,30.154
"282",2015-12-04,2015.92328767123,338,"12.3","2015",12,4,3,29.3025
"283",2015-12-04,2015.92328767123,338,"12.4","2015",12,4,4,29.152
"284",2015-12-04,2015.92328767123,338,"12.5","2015",12,4,5,28.407
"285",2015-12-04,2015.92328767123,338,"12.6","2015",12,4,6,28.0115
"286",2015-12-04,2015.92328767123,338,"12.7","2015",12,4,7,28.06
"287",2015-12-04,2015.92328767123,338,"12.8","2015",12,4,8,28.853
"288",2015-12-04,2015.92328767123,338,"12.9","2015",12,4,9,28.8535
"289",2015-12-05,2015.92602739726,339,"12.0","2015",12,5,0,30.154
"290",2015-12-05,2015.92602739726,339,"12.1","2015",12,5,1,29.8525
"291",2015-12-05,2015.92602739726,339,"12.10","2015",12,5,10,30.054
"292",2015-12-05,2015.92602739726,339,"12.11","2015",12,5,11,30.054
"293",2015-12-05,2015.92602739726,339,"12.12","2015",12,5,12,30.2045
"294",2015-12-05,2015.92602739726,339,"12.13","2015",12,5,13,29.6025
"295",2015-12-05,2015.92602739726,339,"12.14","2015",12,5,14,30.2555
"296",2015-12-05,2015.92602739726,339,"12.15","2015",12,5,15,30.0035
"297",2015-12-05,2015.92602739726,339,"12.16","2015",12,5,16,29.752
"298",2015-12-05,2015.92602739726,339,"12.17","2015",12,5,17,29.652
"299",2015-12-05,2015.92602739726,339,"12.18","2015",12,5,18,29.1535
"300",2015-12-05,2015.92602739726,339,"12.19","2015",12,5,19,28.8555
"301",2015-12-05,2015.92602739726,339,"12.2","2015",12,5,2,29.552
"302",2015-12-05,2015.92602739726,339,"12.20","2015",12,5,20,28.062
"303",2015-12-05,2015.92602739726,339,"12.21","2015",12,5,21,29.5525
"304",2015-12-05,2015.92602739726,339,"12.22","2015",12,5,22,30.255
"305",2015-12-05,2015.92602739726,339,"12.23","2015",12,5,23,30.4065
"306",2015-12-05,2015.92602739726,339,"12.3","2015",12,5,3,30.0535
"307",2015-12-05,2015.92602739726,339,"12.4","2015",12,5,4,30.104
"308",2015-12-05,2015.92602739726,339,"12.5","2015",12,5,5,29.8025
"309",2015-12-05,2015.92602739726,339,"12.6","2015",12,5,6,29.502
"310",2015-12-05,2015.92602739726,339,"12.7","2015",12,5,7,28.754
"311",2015-12-05,2015.92602739726,339,"12.8","2015",12,5,8,28.9035
"312",2015-12-05,2015.92602739726,339,"12.9","2015",12,5,9,29.702
"313",2015-12-06,2015.92876712329,340,"12.0","2015",12,6,0,30.457
"314",2015-12-06,2015.92876712329,340,"12.1","2015",12,6,1,30.457
"315",2015-12-06,2015.92876712329,340,"12.10","2015",12,6,10,30.1545
"316",2015-12-06,2015.92876712329,340,"12.11","2015",12,6,11,30.2045
"317",2015-12-06,2015.92876712329,340,"12.12","2015",12,6,12,30.3055
"318",2015-12-06,2015.92876712329,340,"12.13","2015",12,6,13,30.054
"319",2015-12-06,2015.92876712329,340,"12.14","2015",12,6,14,30.154
"320",2015-12-06,2015.92876712329,340,"12.15","2015",12,6,15,30.104
"321",2015-12-06,2015.92876712329,340,"12.16","2015",12,6,16,30.0035
"322",2015-12-06,2015.92876712329,340,"12.17","2015",12,6,17,30.457
"323",2015-12-06,2015.92876712329,340,"12.18","2015",12,6,18,29.8525
"324",2015-12-06,2015.92876712329,340,"12.19","2015",12,6,19,30.054
"325",2015-12-06,2015.92876712329,340,"12.2","2015",12,6,2,30.457
"326",2015-12-06,2015.92876712329,340,"12.20","2015",12,6,20,30.3565
"327",2015-12-06,2015.92876712329,340,"12.21","2015",12,6,21,29.803
"328",2015-12-06,2015.92876712329,340,"12.22","2015",12,6,22,30.3055
"329",2015-12-06,2015.92876712329,340,"12.23","2015",12,6,23,30.558
"330",2015-12-06,2015.92876712329,340,"12.3","2015",12,6,3,29.753
"331",2015-12-06,2015.92876712329,340,"12.4","2015",12,6,4,28.6545
"332",2015-12-06,2015.92876712329,340,"12.5","2015",12,6,5,28.357
"333",2015-12-06,2015.92876712329,340,"12.6","2015",12,6,6,28.4565
"334",2015-12-06,2015.92876712329,340,"12.7","2015",12,6,7,27.183
"335",2015-12-06,2015.92876712329,340,"12.8","2015",12,6,8,27.0825
